question.code,question,state,year,applies to,response,citations,cautions,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NE,2007,All,Yes,"Neb. Rev Stat. §§ 69-2403, 69-2404, 69-2411",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,TX,2007,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,KS,2007,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OK,2007,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MN,2007,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IA,2007,All,Yes,Iowa Code § 724.15,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,LA,2007,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AR,2007,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MO,2007,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MS,2007,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WI,2007,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IL,2007,All,Yes,430 Ill. Comp. Stat. 65/2, 430 Ill. Comp. Stat. 65/3,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AL,2007,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,TN,2007,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IN,2007,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,KY,2007,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MI,2007,All,Yes,"MCLS §§ 28.422, 28.426",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,GA,2007,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OH,2007,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,FL,2007,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WV,2007,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,SC,2007,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NC,2007,All,Yes,N.C. Gen. Stat. § 14-402(a),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,PA,2007,All,Yes,18 Pa. Cons. Stat. § 6111(c),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,VA,2007,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MD,2007,All,Yes,Md. Public Safety Code § 5-124(a),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,DC,2007,All,Yes,D.C. Code § 7-2505.01, D.C. Code § 7-2505.02, D.C. Code § 7-2502.01
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NY,2007,All,Yes,N.Y. Penal Law § 400.00(4),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,DE,2007,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NJ,2007,All,Yes,"N.J. Stat. § 2C:58-3(a), (b)",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CT,2007,All,Yes,Conn. Gen. Stat. § 29-33(c),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,VT,2007,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NH,2007,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MA,2007,All,Yes,"Mass. Gen. Laws ch. 140, § 128A",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,RI,2007,All,Yes,R.I. Gen. Laws § 11-47-35(a)(2), R.I. Gen. Laws § 11-47-35.2(b),
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ME,2007,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,HI,2008,All,Yes,Haw. Rev. Stat. §134-2,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AK,2008,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OR,2008,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WA,2008,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CA,2008,All,Yes,"Cal. Penal Code §§ 12072(c),(d), 12076(d), 12082(a)",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NV,2008,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ID,2008,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,UT,2008,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AZ,2008,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MT,2008,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WY,2008,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NM,2008,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CO,2008,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ND,2008,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,SD,2008,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NE,2008,All,Yes,"Neb. Rev Stat. §§ 69-2403, 69-2404, 69-2411",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,TX,2008,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,KS,2008,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OK,2008,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MN,2008,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IA,2008,All,Yes,Iowa Code § 724.15,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,LA,2008,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AR,2008,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MO,2008,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MS,2008,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WI,2008,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IL,2008,All,Yes,430 Ill. Comp. Stat. 65/2, 430 Ill. Comp. Stat. 65/3,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AL,2008,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,TN,2008,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IN,2008,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,KY,2008,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MI,2008,All,Yes,"MCLS §§ 28.422, 28.426",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,GA,2008,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OH,2008,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,FL,2008,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WV,2008,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,SC,2008,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NC,2008,All,Yes,N.C. Gen. Stat. § 14-402(a),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,PA,2008,All,Yes,18 Pa. Cons. Stat. § 6111(c),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,VA,2008,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MD,2008,All,Yes,Md. Public Safety Code § 5-124(a),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,DC,2008,All,Yes,D.C. Code § 7-2505.01, D.C. Code § 7-2505.02, D.C. Code § 7-2502.01
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NY,2008,All,Yes,N.Y. Penal Law § 400.00(4),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,DE,2008,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NJ,2008,All,Yes,"N.J. Stat. § 2C:58-3(a), (b)",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CT,2008,All,Yes,Conn. Gen. Stat. § 29-33(c),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,VT,2008,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NH,2008,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MA,2008,All,Yes,"Mass. Gen. Laws ch. 140, § 128A",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,RI,2008,All,Yes,R.I. Gen. Laws § 11-47-35(a)(2), R.I. Gen. Laws § 11-47-35.2(b),
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ME,2008,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,HI,2009,All,Yes,Haw. Rev. Stat. §134-2,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AK,2009,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OR,2009,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WA,2009,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CA,2009,All,Yes,"Cal. Penal Code §§ 12072(c),(d), 12076(d), 12082(a)",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NV,2009,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ID,2009,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,UT,2009,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AZ,2009,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MT,2009,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WY,2009,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NM,2009,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CO,2009,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ND,2009,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,SD,2009,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NE,2009,All,Yes,"Neb. Rev Stat. §§ 69-2403, 69-2404, 69-2411",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,TX,2009,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,KS,2009,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OK,2009,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MN,2009,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IA,2009,All,Yes,Iowa Code § 724.15,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,LA,2009,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AR,2009,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MO,2009,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MS,2009,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WI,2009,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IL,2009,All,Yes,430 Ill. Comp. Stat. 65/2, 430 Ill. Comp. Stat. 65/3,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AL,2009,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,TN,2009,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IN,2009,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,KY,2009,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MI,2009,All,Yes,"MCLS §§ 28.422, 28.426",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,GA,2009,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OH,2009,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,FL,2009,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WV,2009,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,SC,2009,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NC,2009,All,Yes,N.C. Gen. Stat. § 14-402(a),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,PA,2009,All,Yes,18 Pa. Cons. Stat. § 6111(c),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,VA,2009,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MD,2009,All,Yes,Md. Public Safety Code § 5-124(a),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,DC,2009,All,Yes,D.C. Code § 7-2505.01, D.C. Code § 7-2505.02, D.C. Code § 7-2502.01
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NY,2009,All,Yes,N.Y. Penal Law § 400.00(4),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,DE,2009,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NJ,2009,All,Yes,"N.J. Stat. § 2C:58-3(a), (b)",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CT,2009,All,Yes,Conn. Gen. Stat. § 29-33(c),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,VT,2009,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NH,2009,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MA,2009,All,Yes,"Mass. Gen. Laws ch. 140, § 128A",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,RI,2009,All,Yes,R.I. Gen. Laws § 11-47-35(a)(2), R.I. Gen. Laws § 11-47-35.2(b),
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ME,2009,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,HI,2010,All,Yes,Haw. Rev. Stat. §134-2,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AK,2010,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OR,2010,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WA,2010,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CA,2010,All,Yes,"Cal. Penal Code §§ 12072(c),(d), 12076(d), 12082(a)",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NV,2010,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ID,2010,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,UT,2010,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AZ,2010,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MT,2010,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WY,2010,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NM,2010,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CO,2010,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ND,2010,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,SD,2010,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NE,2010,All,Yes,"Neb. Rev Stat. §§ 69-2403, 69-2404, 69-2411",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,TX,2010,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,KS,2010,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OK,2010,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MN,2010,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IA,2010,All,Yes,Iowa Code § 724.15,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,LA,2010,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AR,2010,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MO,2010,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MS,2010,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WI,2010,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IL,2010,All,Yes,430 Ill. Comp. Stat. 65/2, 430 Ill. Comp. Stat. 65/3,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AL,2010,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,TN,2010,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IN,2010,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,KY,2010,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MI,2010,All,Yes,"MCLS §§ 28.422, 28.426",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,GA,2010,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OH,2010,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,FL,2010,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WV,2010,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,SC,2010,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NC,2010,All,Yes,N.C. Gen. Stat. § 14-402(a),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,PA,2010,All,Yes,18 Pa. Cons. Stat. § 6111(c),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,VA,2010,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MD,2010,All,Yes,Md. Public Safety Code § 5-124(a),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,DC,2010,All,Yes,D.C. Code § 7-2505.01, D.C. Code § 7-2505.02, D.C. Code § 7-2502.01
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NY,2010,All,Yes,N.Y. Penal Law § 400.00(4),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,DE,2010,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NJ,2010,All,Yes,"N.J. Stat. § 2C:58-3(a), (b)",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CT,2010,All,Yes,Conn. Gen. Stat. § 29-33(c),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,VT,2010,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NH,2010,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MA,2010,All,Yes,"Mass. Gen. Laws ch. 140, § 128A",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,RI,2010,All,Yes,R.I. Gen. Laws § 11-47-35(a)(2), R.I. Gen. Laws § 11-47-35.2(b),
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ME,2010,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,HI,2011,All,Yes,Haw. Rev. Stat. §134-2,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AK,2011,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OR,2011,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WA,2011,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CA,2011,All,Yes,"Cal. Penal Code §§ 12072(c),(d), 12076(d), 12082(a)",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NV,2011,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ID,2011,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,UT,2011,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AZ,2011,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MT,2011,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WY,2011,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NM,2011,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CO,2011,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ND,2011,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,SD,2011,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NE,2011,All,Yes,"Neb. Rev Stat. §§ 69-2403, 69-2404, 69-2411",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,TX,2011,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,KS,2011,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OK,2011,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MN,2011,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IA,2011,All,Yes,Iowa Code § 724.15,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,LA,2011,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AR,2011,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MO,2011,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MS,2011,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WI,2011,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IL,2011,All,Yes,430 Ill. Comp. Stat. 65/2, 430 Ill. Comp. Stat. 65/3,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AL,2011,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,TN,2011,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IN,2011,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,KY,2011,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MI,2011,All,Yes,"MCLS §§ 28.422, 28.426",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,GA,2011,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OH,2011,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,FL,2011,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WV,2011,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,SC,2011,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NC,2011,All,Yes,N.C. Gen. Stat. § 14-402(a),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,PA,2011,All,Yes,18 Pa. Cons. Stat. § 6111(c),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,VA,2011,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MD,2011,All,Yes,Md. Public Safety Code § 5-124(a),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,DC,2011,All,Yes,D.C. Code § 7-2505.01, D.C. Code § 7-2505.02, D.C. Code § 7-2502.01
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NY,2011,All,Yes,N.Y. Penal Law § 400.00(4),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,DE,2011,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NJ,2011,All,Yes,"N.J. Stat. § 2C:58-3(a), (b)",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CT,2011,All,Yes,Conn. Gen. Stat. § 29-33(c),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,VT,2011,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NH,2011,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MA,2011,All,Yes,"Mass. Gen. Laws ch. 140, § 128A",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,RI,2011,All,Yes,R.I. Gen. Laws § 11-47-35(a)(2), R.I. Gen. Laws § 11-47-35.2(b),
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ME,2011,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,HI,2012,All,Yes,Haw. Rev. Stat. §134-2,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AK,2012,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OR,2012,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WA,2012,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CA,2012,All,Yes,"Cal. Penal Code §§ 27540, 27545, 28220, 28050",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NV,2012,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ID,2012,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,UT,2012,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AZ,2012,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MT,2012,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WY,2012,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NM,2012,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CO,2012,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ND,2012,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,SD,2012,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NE,2012,All,Yes,"Neb. Rev Stat. §§ 69-2403, 69-2404, 69-2411",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,TX,2012,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,KS,2012,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OK,2012,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MN,2012,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IA,2012,All,Yes,Iowa Code § 724.15,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,LA,2012,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AR,2012,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MO,2012,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MS,2012,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WI,2012,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IL,2012,All,Yes,430 Ill. Comp. Stat. 65/2, 430 Ill. Comp. Stat. 65/3,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AL,2012,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,TN,2012,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IN,2012,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,KY,2012,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MI,2012,All,Yes,"MCLS §§ 28.422, 28.426",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,GA,2012,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OH,2012,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,FL,2012,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WV,2012,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,SC,2012,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NC,2012,All,Yes,N.C. Gen. Stat. § 14-402(a),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,PA,2012,All,Yes,18 Pa. Cons. Stat. § 6111(c),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,VA,2012,All,No,,,
